===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ 3FD090D5FAC22294 0.2588400791942516
@ 3FEAF9B987A46240 0.8429839753399122
@ 3FCCF0AF14C74320 0.2260950900513530
@ 3FEB005813A55A20 0.8437919982632742
@ 3FEAB007BEE7DD9D 0.8339880684497306
@ 3FE15E29ACC3D20D 0.5427444814982337
@ 3FD535EC75D6C3CA 0.3314162398119690
@ 3FEA9A0F64218D43 0.8313061671910095
@ 3FE150624EFD9C4D 0.5410625021730852
@ 3FE24B0653166E9C 0.5716582892232114
@ 3FC0A3E66E896FD8 0.1300018348437095
@ 3FDC0D349CE21D42 0.4383060009062839
@ 3FA8BC7EE17E1660 0.0483131075152812
@ 3FE42A59AA379BA0 0.6301697086863562
@ 3FEB6569C870BB30 0.8561295428133686
@ 3FE4399D17D5032D 0.6320329156370456
@ 3FBBD13DE4ECF2B8 0.1086615260982836
@ 3FEB8621BEDDF5B0 0.8601235130187685
@ 3FE1813FD7382DEC 0.5470275119309327
@ 3FD59291C525E9E0 0.3370708871149457
@ 3FEE2232DF6B1232 0.9416746486318230
@ 3FE789D603E23A08 0.7355756831983067
@ 3FDBCF06A05023B2 0.4345108571583821
@ 3FD094CD720F2F5A 0.2590821851597319
@ 3FE972549146FDE8 0.7952063405463692
@ 3FEBBDDDFAC94D61 0.8669271372004169
@ 3FD74752B9CAA5A2 0.3637282194491381
@ 3FC5CB472538E77C 0.1702660495519089
@ 3FDE507C638523B6 0.4736624690891021
@ 3FE922B74F201CC4 0.7854877992075662
@ 3FD1A9A6A395ECD0 0.2759796712413847
@ 3FE557EE5B914327 0.6669837749887834
@ 3FE374006296567E 0.6079103398830765
@ 3FE4F1398BA64DCC 0.6544463851482134
@ 3FE51F72EA8C5173 0.6600889760034491
@ 3FA563855F5E48E0 0.0417749098698026
@ 3FEAD288A7C4F638 0.8381999279733412
@ 3FCB2AE0799F445C 0.2122459977968302
@ 3FA2F54D9C30CA30 0.0370277646219573
@ 3FC63DB90B06AF90 0.1737586311186274
@ 3FD6C5D4CC2BBAE6 0.3558246606689138
@ 3FE304C7A7AABE05 0.5943334841485358
@ 3FE8DDBA9D022B3C 0.7770665232249949
@ 3FED34D4454901E4 0.9126988747812530
@ 3FD873D375B88FBE 0.3820694589251125
@ 3FE3ABBA4AC6FCF3 0.6147128544324957
@ 3FE83D5D366883E5 0.7574907362614992
@ 3FEB754C7ECA106B 0.8580687023500223
@ 3FECE853569847A2 0.9033600512795952
@ 3FEF0DD077E27BB4 0.9704363194940613
@ 3FEDA85CFD613014 0.9268021534749118
@ 3FA8ABB4233C6EC0 0.0481849949848914
@ 3FA8ABB24C6BA940 0.0481849401747518
@ 3FC5A8FCDF09E90C 0.1692195977264607
@ 3FEE2FFEA4528007 0.9433587273997553
@ 3FE3096BDBCC722C 0.5949000637952557
@ 3FE5EE175F8458E3 0.6853138795438806
@ 3FEEC2B2591FA7B5 0.9612666836448996
@ 3FEB5E57459A66CE 0.8552662238536983
@ 3FC12C1756D0D018 0.1341580556778588
@ 3FC72A07AAE52958 0.1809701523255380
@ 3FED7FA5CD61BA69 0.9218319903719251
@ 3FCE109D5E08D998 0.2348820408967185
@ 3FE433C9BE908692 0.6313217851604398
@ 3F71390DD6BE0D80 0.0042048016147221
@ 3FBF4FA80DFBFDE8 0.1223092111722434
@ 3FDB7291A1537D42 0.4288677287531365
@ 3FDD6FD1FD461444 0.4599499677063401
@ 3FDA12EDB0C50B4A 0.4074053026453625
@ 3FED422FDD82693C 0.9143294645648790
@ 3FBF782823E3A8F8 0.1229271972294191
@ 3FD91E446B065538 0.3924723668254333
@ 3FED93AB7C7FD143 0.9242761069895454
@ 3FE685162A7A0ADF 0.7037459210990525
@ 3FCEBAAFFE13D764 0.2400722494709796
@ 3FC6629679335F90 0.1748836604881459
@ 3FD1519061AE3EB0 0.2706032709038295
@ 3FDB3E8F951BD9AC 0.4256934124126939
@ 3FE53AA39C2512F6 0.6634080934241797
@ 3FEA1409727E3985 0.8149459110443763
@ 3FE6E79AE3E005A9 0.7157720995602875
@ 3FD44561BAEE6116 0.3167347264766404
@ 3FCB71D66899C384 0.2144115458245573
@ 3FE5DC36E751BDA9 0.6831316488223155
@ 3FEA57D4C03FAB7B 0.8232215647561668
@ 3FE43FB83EB7152B 0.6327782845407105
@ 3F9AF441FCA27F40 0.0263223944135682
@ 3FE858DFF8D32C53 0.7608489856587631
@ 3FB70C059D4DA9E8 0.0900271901170197
@ 3FE8F0A6A190942F 0.7793763309060803
@ 3FE1EBFD5593724A 0.5600573226361771
@ 3FE51FB1666012C2 0.6601187705533322
@ 3FD2E0BF7E275808 0.2949675304383850
@ 3FE76568816A0039 0.7311289336794352
@ 3FEE886F021CFFDA 0.9541544953608494
@ 3FD4A97B06F565FE 0.3228442733721691
@ 3FEC6A729A9272C9 0.8879941004739403
@ 3FE715C5F994C30B 0.7214078783636934
@ 3FA6AAA1F537FD50 0.0442705737914318
@ 3FE1F6075BDE96BB 0.5612828058553626
@ 3FD6BFF3E56BA420 0.3554658642229374
@ 3FEE9614888C9CEC 0.9558203379609984
@ 3FE647261E9A80E4 0.6961851690030270
@ 3FEED5D069D3061B 0.9636003558045475
@ 3FE00E0802BAED15 0.5017128041576223
@ 3FE5227F32DE323E 0.6604610436930398
@ 3FE9C6F94C932150 0.8055387969589365
@ 3FE2BC7F4BC5D3C2 0.5855099182068602
@ 3FEE25D3C788DADA 0.9421175858650159
@ 3FDF60D4C7208BDA 0.4902851051903646
@ 3FE5FA58F445C969 0.6868099947881038
@ 3FE35EF5A5E41B17 0.6053417434748977
@ 3FE9C0D0B6683A99 0.8047870218886884
@ 3FCC34B50A4CAC10 0.2203584957399873
@ 3FDE16FCA7DCE05C 0.4701530112538472
@ 3FE6F7B4F264ABE2 0.7177376493685836
@ 3FED46CBFA7669F6 0.9148921863409771
@ 3FEBA72B82627BB8 0.8641564890457323
@ 3FE5324E68DFF1F9 0.6623909042678512
@ 3FE8B1E7949AB6F3 0.7717168714932242
@ 3FDADDE0407C2AA0 0.4197922353493286
@ 3FB016467D67BBF8 0.0628398948826855
@ 3FE4DFDA3E4E614F 0.6523257462422779
@ 3FEEAFECB30D46A1 0.9589751717669125
@ 3FD1C25F5EA97D6A 0.2774885582384373
@ 3FEE5C68C4FCF6C7 0.9487804267334575
@ 3FEA9E85B6D11DFA 0.8318508692399853
@ 3FEFB38A24CB6549 0.9906664580004555
@ 3FCBCB94BDC0C770 0.2171502996948749
@ 3FD3912D388CFA62 0.3057358791592489
@ 3FDBC9A28E849DE4 0.4341818229463270
@ 3FDC888C9C6F0AE0 0.4458343055413660
@ 3FEF75DB760BC9F0 0.9831368737780490
@ 3FE759B591B0438F 0.7297008367041701
@ 3FE43BCFEDF4548C 0.6323012969538850
@ 3FE3F75145801C07 0.6239401204519489
@ 3FBCCE13CE611B00 0.1125194910865552
@ 3FBC2363299A51C0 0.1099149681634293
@ 3FC46F36D8D7DC64 0.1596439894489975
@ 3FEE95A76F47E372 0.9557683156445889
@ 3FE80E322EC22D98 0.7517329133274187
@ 3FE514033EF313B9 0.6586929540140921
@ 3FC8E062110D4E8C 0.1943476279508228
@ 3FCCD235FD5F5CE0 0.2251651274843658
@ 3FC5232D64D4813C 0.1651360266050775
@ 3FC10637925631FC 0.1330022301230115
@ 3FDEBE06D71FBF18 0.4803483105488211
@ 3FD59F859FF21F40 0.3378614484758948
@ 3FD3A43FE4F02DEA 0.3068999992107978
@ 3FE41FD8C5A8323F 0.6288875446785552
@ 3FE0E3B1CCF2D386 0.5277947428609060
@ 3FE7FB5CA6A32890 0.7494338278422834
@ 3FD0FDD0D9BB456E 0.2654916883739905
@ 3FEDF4DD6AB19913 0.9361407359945438
@ 3FE93E82D226DD6A 0.7888807396438271
@ 3FADE91AB523B270 0.0584190698735697
@ 3FC63B453C9F1308 0.1736837907793858
@ 3FC77FCC4B10AB40 0.1835875860718605
@ 3FD0DCFB7328AA84 0.2634876846883929
@ 3FC7CB09DB3007E0 0.1858837433101703
@ 3FE74D50BE99CE13 0.7281879160568131
@ 3FD5935CB7A6374A 0.3371192735147487
@ 3FE6A1AADBA29FE9 0.7072347917319323
@ 3FE5B9C7A091AB30 0.6789281974900856
@ 3FA03D0488988560 0.0317155281775381
@ 3FA7BDC50B7544B0 0.0463697029578126
@ 3FE311E1049C1826 0.5959324922594120
@ 3F95A08D7B214EE0 0.0211202722933440
@ 3FCE9AFC7800D3E8 0.2391048036530770
@ 3FC4663A42713F60 0.1593697380471850
@ 3FE614EDD2C7A4F0 0.6900548092645789
@ 3FC5F1E2EABDB5B8 0.1714442869373849
@ 3FE96E647B40AE5A 0.7947256476667903
@ 3FEEB94A55719CBD 0.9601184529136827
@ 3FEE2136BB060C68 0.9415544178776942
@ 3FE439F8AAA31196 0.6320765812638907
@ 3FEFB22D07D5605C 0.9904999878881529
@ 3FAFC95426A72BA0 0.0620828911956643
@ 3FE99330FF1CA78E 0.7992176993040958
@ 3FE5B3EEB5448AAC 0.6782144108186308
@ 3FEFE66B43070FE1 0.9968773182995357
@ 3FE7D5270660A58B 0.7447695850907378
@ 3FDAA06A0C3B645E 0.4160409087613227
@ 3FDA42381FB60494 0.4102917012861067
@ 3FD8FCE545993D90 0.3904355220483575
@ 3FE37CCAAF48C2A9 0.6089833663482597
@ 3FEB085011C7D367 0.8447647425915478
@ 3FEC42E83FBD5154 0.8831673855698150
@ 3FE996816625D848 0.7996222491335709
@ 3FB875E9EE22A388 0.0955492216477422
@ 3FC7F0CB77044FC8 0.1870359736573148
@ 3FE9C06C1005836F 0.8047390282555237
@ 3FE5159FB6AADE2E 0.6588896339152990
@ 3FCBB22777BC1C48 0.2163743338244066
@ 3FE904A9FBC3E04F 0.7818193356788558
@ 3FD7D3E8149705F4 0.3723087502549725
@ 3FED596FB4AAC5C4 0.9171675232557210
@ 3FD3435E95C29F48 0.3009869062902806
@ 3FE5FBD1E40CA258 0.6869897321785841
@ 3FDBD9768E81EB58 0.4351478950190333
@ 3FD957FF4D65317A 0.3959959274113981
@ 3FE644C34F0BFD7D 0.6958939117320565
@ 3FA3768755972820 0.0380136768322503
@ 3FB2EB8828A042F0 0.0739064311203597
@ 3FEA9D66545B39BB 0.8317138335785822
@ 3FEACD7BC6177102 0.8375834340072574
@ 3FE0E402745DEA99 0.5278332016744854
@ 3FEE8A285C250D74 0.9543649482442746
@ 3FC9965FDE8B3CC0 0.1999015652313343
@ 3FE45CFC5574F574 0.6363507908896922
@ 3FEA77DCB66751F9 0.8271316111154753
@ 3FE6B0E9653C96E8 0.7090956666258679
@ 3FE59FDCE89B2DBA 0.6757645171250524
@ 3FCA3017C79430E0 0.2045926784998136
@ 3FE9C4D6E4622C0C 0.8052782497992452
@ 3FDC6674E1542610 0.4437534523463862
@ 3FEDE9F5F2F1BC81 0.9348096604352493
@ 3FE5C95C07736A9F 0.6808300157093362
@ 3FE6B95ECF06EC6E 0.7101282161232925
@ 3FEDF39D9893EA8D 0.9359882335696327
@ 3FE2FE6EFE9E8F69 0.5935587857279475
@ 3FB5C17D8BAA1880 0.0849836793878200
@ 3FA309B41E3AE450 0.0371834074880516
@ 3FD3D0AEEFD7442E 0.3096120207019933
@ 3FD82891AFA36268 0.3774761405198093
@ 3FBB82DA7F0F4ED8 0.1074654159741003
@ 3FC3B621B1D38498 0.1539957159321019
@ 3FBE0956F4BE1700 0.1173300120845759
@ 3FEFD8715FADC3AC 0.9951712483144681
@ 3FD1F78B98035580 0.2807339653494054
@ 3FE6A95242EBA05C 0.7081691081084602
@ 3FE950F89BF9676F 0.7911341711398857
@ 3FE593679DEA0651 0.6742437443028370
@ 3FD762193473489E 0.3653624546251509
@ 3FE7989CDB05C042 0.7373794820578115
@ 3FE8C870A56D834B 0.7744677763949793
@ 3FEFC7CA6FF5F233 0.9931385218365619
@ 3FE5D61ECB6669E3 0.6823877308518685
@ 3FE23EC5EDEB47E5 0.5701627394539598
@ 3FC3A54355C4DE20 0.1534809273523345
@ 3FE16567CB82029F 0.5436285948527092
@ 3FD3737C496D4F24 0.3039236752567709
@ 3FD5E2A68838C490 0.3419586496630211
@ 3FDD90F1C4B266AE 0.4619717045658075
@ 3FD0946727891522 0.2590577970589313
@ 3FC0DCE7463711A0 0.1317414372298460
@ 3FD28B7190B9B2AA 0.2897609628042043
@ 3FCFD2CB30C2227C 0.2486204135968996
@ 3FC46FF489035458 0.1596666020401780
@ 3FE07EC4AA78EE73 0.5154746369875752
@ 3FEBEED217662598 0.8729029137622772
@ 3FE32E8E489F9062 0.5994330805228965
@ 3FE5810A1C48B6C4 0.6720018913672097
@ 3FDA5835F5F5007A 0.4116339590000347
@ 3FD46F3ED25FB0D8 0.3192898802215161
@ 3FEE2439FB26DAB8 0.9419221787746528
@ 3FC2D6B2C9D0359C 0.1471770749489395
@ 3FEB7F45B04E3EC4 0.8592861598462709
@ 3FE566ED749E24D0 0.6688143994989790
@ 3FB9B80AD5A49178 0.1004645129765488
@ 3FED0282F7708B08 0.9065565903477770
@ 3FE3A5F6F2128FBD 0.6140093543985966
@ 3FE2CF6C40CD4D41 0.5878201738036425
@ 3FED5EFC1314F88B 0.9178448078817082
@ 3FEC3CF632C22F97 0.8824416152360638
@ 3FE1767139DA4DB7 0.5457082872330180
@ 3FD10ECC1F9C8D74 0.2665281590181714
@ 3FECAAD9CC950B0B 0.8958558078523721
@ 3FEC5B10DFDD55F7 0.8861164448123294
@ 3FDF417871AA4462 0.4883710012446213
@ 3FEA9AB1BD590686 0.8313835809896808
@ 3FE9D82BCCA1C647 0.8076380726544777
@ 3FEDCF2E3A3A7554 0.9315405976555362
@ 3FDFB977C632C01C 0.4956950603036618
@ 3FA4332E22088970 0.0394529739899266
@ 3FE5A8F8AF117F73 0.6768763942054491
@ 3FE90AFACB9BB9E6 0.7825902916645731
@ 3FC2B4EBEF9499D0 0.1461462898088954
@ 3FBC1A5078315300 0.1097765248717444
@ 3FBC2A3F03FC59F8 0.1100196251612501
@ 3FC8EF1519A710FC 0.1947962165123797
@ 3FE3672AA96DC335 0.6063435849338022
@ 3FC4AB4D4F2563DC 0.1614777218299243
@ 3FEBC961B505C55E 0.8683327231976070
@ 3FD608D9725E554E 0.3442901245956208
@ 3FE7E073DA99353A 0.7461489934445702
@ 3FBBBAE6617D7240 0.1083206165325885
@ 3FE412D238622CC6 0.6272975064506674
@ 3FDEC9038367EF84 0.4810189040433601
@ 3FD7EE3FEEE05F90 0.3739166100290214
@ 3FE3ECFE3C81C966 0.6226798230912152
@ 3FDDABC46F38EDFA 0.4636088453441684
@ 3FE0952BE9F807AA 0.5182094163612778
@ 3FE198A5767513B8 0.5498835862750786
@ 3FED49C27A8AB92B 0.9152538674732446
@ 3F974F2B0ED5AA60 0.0227629401974049
@ 3FD40CAA6A308900 0.3132730519302100
@ 3FE180A64CD503CD 0.5469542980791801
@ 3FB2D9327DC63F98 0.0736266667429376
@ 3FE33F79DBC79479 0.6014985363550657
@ 3FBA3B63CB120218 0.1024687166955193
@ 3FEEFE61CFB96753 0.9685524994958804
@ 3FB488E75AA85340 0.0802139850932919
@ 3FB1929FBB285788 0.0686435539176654
@ 3FEA320A368FA64C 0.8186083856246085
@ 3FA857F4F33AF590 0.0475460574066161
@ 3FD3F6133383B52A 0.3118942263671040
@ 3FCC57AA5F06D474 0.2214253391263444
@ 3FE7A9BC2517E902 0.7394695972900822
@ 3FD2A73935EBF4EC 0.2914565111712608
@ 3FD20D348F6488E8 0.2820559883422349
@ 3FE9FDA30361A624 0.8122115198177124
@ 3FE493F2D62E0A2E 0.6430601294708305
@ 3FE30DAA6323F62E 0.5954181610429197
@ 3FE657F8A0B3A61F 0.6982386721330761
@ 3FEB486FECD76171 0.8525924325759161
@ 3FB96B8E6B3E5728 0.0992974292588228
@ 3FD483371A1A51C4 0.3205087428007369
@ 3F9F47B580A70660 0.0305469856045931
@ 3FC72F179955CB00 0.1811246393877681
@ 3FE9BE454F51EA86 0.8044764088839009
@ 3FC08E8CCC91D86C 0.1293502806544810
@ 3FD8A63BE1D622FA 0.3851461129602708
@ 3FB8ED0E570107B8 0.0973671877300423
@ 3FC7B657737D4BC4 0.1852521242059010
@ 3FE42181ACC35E78 0.6290901541023706
@ 3FBF01F6301392E8 0.1211236827253505
@ 3F9D5D837DAE2920 0.0286770387133767
@ 3FB542E2C6D49500 0.0830518470216539
@ 3FD31B64D4648828 0.2985469888827788
@ 3FE3576720A74426 0.6044192922364615
@ 3FEA8E209D4E1010 0.8298495361673321
@ 3FB4CCABC8F93F88 0.0812480321558252
@ 3FE286ADA023D0D2 0.5789402129871866
@ 3FE5211BEA1BA63E 0.6602916309759121
@ 3FC1E3D8D1CF34DC 0.1397658371410334
@ 3FDF53DCBB9F9F10 0.4894935447941728
@ 3FEF3EA5DC585161 0.9763974479306335
@ 3FE7A625797866D2 0.7390315411059538
@ 3FD8AD4319487692 0.3855750796227336
@ 3FEDFB0AAAFDA69F 0.9368947353043103
@ 3FBD8A34984EAD10 0.1153900977939666
@ 3FD195259C549DE6 0.2747282053628325
@ 3FDBF6F624491F1C 0.4369483332015862
@ 3FD7574F167245DE 0.3647039145663181
@ 3FE9544DE6DD6DF2 0.7915410527306774
@ 3FD0111C378FBB7A 0.2510443251221016
@ 3FD4E31FA3352966 0.3263625234436830
@ 3FCF783F6C848FD0 0.2458571700927892
@ 3FC031DCEF58E134 0.1265216988265451
@ 3FCBFFE4910CA154 0.2187467296837534
@ 3FB9FF2FB5FA6378 0.1015500849993155
@ 3FEE385E16C74009 0.9443808026207999
@ 3FC74BC434BE9BD8 0.1819997079412292
@ 3FE6E3852A2BEDF4 0.7152734588302665
@ 3FE731A4D15461A1 0.7248100365132367
@ 3FCFD241A2BD78F8 0.2486040157918479
@ 3FE5ECB0558881A8 0.6851426764078967
@ 3FEBD4339FE5A68C 0.8696535227765749
@ 3FDD7B8DCF837024 0.4606661345003451
@ 3FEA0FA306B21258 0.8144087916157998
@ 3FCD14B534C3DA28 0.2271944530145487
@ 3FE9CE15FF66D56D 0.8064069736780489
@ 3FCA488FE667C9E4 0.2053394198442923
@ 3FE30A0707BC936E 0.5949740553956937
@ 3FE7457194E363E5 0.7272270114873406
@ 3FE6E94A6F3AB25A 0.7159778759428932
@ 3FCA2A59EF6A1C2C 0.2044174593940807
@ 3FEB78DC47BE117E 0.8585034753055394
@ 3FD0D3A82D982E14 0.2629185147531825
@ 3FE0A86F61BF63E9 0.5205609234936875
@ 3FD8308F4D97E360 0.3779638536212158
@ 3FE10EB3E940A5CB 0.5330447726930115
@ 3FC7F19038CBCEA0 0.1870594289135754
@ 3FCAA95979B07050 0.2082931369958509
@ 3FD0F4A91E0D3476 0.2649328988525846
@ 3FEDA4A5BDEA160E 0.9263485631242376
@ 3FD7828092B5517A 0.3673402245233529
@ 3FEA2FF91B334353 0.8183560878042989
@ 3FE9A23CCA3A2815 0.8010543775319571
@ 3FD0D49A5A4CF352 0.2629762536851575
@ 3FECB5210FC46438 0.8971104915573340
@ 3FC00F6004E8E520 0.1254692100499506
@ 3FDFBE066919D930 0.4959732080818808
@ 3FE1BDA0A79AD7BE 0.5543978951961817
@ 3FE4E919E173D474 0.6534547236793871
@ 3FE4D2BE0FD6837C 0.6507253941855278
@ 3FE3A7BD74CB1AC1 0.6142260819550175
@ 3FD1F3B0AA85C2AA 0.2804986634501271
@ 3FD397FE1F749D2C 0.3061518962080807
@ 3FB9FB69D3400D68 0.1014925137279100
@ 3F9595727E6EF0C0 0.0210779084843444
@ 3FDB81C9BD0BE702 0.4297966333539166
@ 3FC59736DDDCB88C 0.1686771949111442
@ 3FDA7DF2D26C9CDE 0.4139372878002642
@ 3FDA73B8BF5CB958 0.4133130902072444
@ 3FD661064BBBBD32 0.3496719111999084
@ 3FE315AD0496365E 0.5963959779343886
@ 3FE98AC03DD51E8D 0.7981873710313764
@ 3FE4938872909C76 0.6430093991847474
@ 3F76871731426B80 0.0054999261812111
@ 3FDF8A25429D0464 0.4928067350884417
@ 3FC23065C356B654 0.1421019748499243
@ 3FD95F933C34C68E 0.3964584434462289
@ 3FD7EB58EA9C1ACC 0.3737394610510989
@ 3FB9F29C2CCBCC90 0.1013581857076125
@ 3FECAB34EB4E3CB8 0.8958992572605871
@ 3FE6D616D4E478D6 0.7136339338356048
@ 3FB40A77BB2F6CA8 0.0782847244258159
@ 3F7E47E15D07A780 0.0073927691705452
@ 3FED49788EBC4DBD 0.9152186191371851
@ 3FBEA0A5A359B418 0.1196387790493677
@ 3FC808D160B45F00 0.1877691003980928
@ 3FB2E47221F59C88 0.0737983067425479
@ 3FE4A2A8E16A8DCB 0.6448559191380182
@ 3FD30A6D153550F4 0.2975113589393594
@ 3FDDABB8AF72B14E 0.4636060441360045
@ 3FD7557C1B7AF9DE 0.3645925777781523
@ 3FD46957A737E2B6 0.3189295895568124
@ 3FE696726C2FC755 0.7058651078243466
@ 3FECDC866382E8F7 0.9019195502835647
@ 3FE25D19CEB73ADA 0.5738648450295287
@ 3FE029AEF078CAD1 0.5050883003917425
@ 3FC45348C1F81554 0.1587916323771120
@ 3FE10131A1821988 0.5313957361657211
@ 3FD17151DDEB9D16 0.2725414912406036
@ 3FEE4761FB3D762C 0.9462137133629702
@ 3FD495B6D5AD249E 0.3216378294642456
@ 3FD2BC14821A0D6A 0.2927294989132948
@ 3FDA52E5E9EFA798 0.4113096985371327
@ 3FE9AE63B033A028 0.8025377694548341
@ 3FEF7597239BCA36 0.9831042952994895
@ 3FE2403717E4604F 0.5703387705461952
@ 3FDAFB3CC6C533C0 0.4215843144527831
@ 3FD4AE08A9D83318 0.3231221827161774
@ 3FE31CB1742F9D80 0.5972525853402857
@ 3FBC759B0FBEF3D0 0.1111695207063825
@ 3FC318624C5ACADC 0.1491816399407843
@ 3FDF5A6FAA5AC824 0.4898947871798802
@ 3FEFE2A71E99C63B 0.9964175794286300
@ 3FD00CBA9560FD26 0.2507769068506199
@ 3FC7E6659E5030B4 0.1867186568273432
@ 3FDAD3624F329D34 0.4191518567481183
@ 3FED200DBABE1B4F 0.9101627967182625
@ 3FEF04912A63CF40 0.9693075015952459
@ 3FD5A4678903B6EC 0.3381594503433536
@ 3FE7E55E14AAAD41 0.7467489627501110
@ 3FD2E67E469C61C0 0.2953181924399608
@ 3FE62A28D1207755 0.6926464161403866
@ 3FE9695C47BB5B13 0.7941113854420528
@ 3FEA7E0F7FD2F5FE 0.8278882500232496
@ 3FD2B27FFCBB7250 0.2921447723472612
@ 3FD5E82AE218E3D0 0.3422953803997730
@ 3FD4777E0812A6DC 0.3197932318531522
@ 3FD4408BBE999D90 0.3164395676926341
@ 3FEEE8152B789E76 0.9658304070516823
@ 3FBF5168DA8EB708 0.1223359616839980
@ 3FE217EDD43B2199 0.5654210229050022
@ 3FE0CBD19DC0CFE7 0.5248802262417457
@ 3FE02BB6A204C37D 0.5053361095834671
@ 3FED6F77A62B4429 0.9198568578232243
@ 3FE9933929E4CC43 0.7992215936886925
@ 3FE70C4C5F7528CC 0.7202512611777592
@ 3FDC46A8B4F7B780 0.4418126837980410
@ 3FEB1AEF76B8A14F 0.8470380133412990
@ 3FE839696B4B738E 0.7570082755661234
@ 3FDB84255CF7C9D6 0.4299405486955526
@ 3FB23B3DB300E5F8 0.0712164461155210
@ 3FCDC3E005F928BC 0.2325401333967586
@ 3FE862B4F32EF311 0.7620491742778502
@ 3FC4C13DB0D2653C 0.1621472466838813
@ 3FE10DA176CEAEEC 0.5329139061409172
@ 3FB62333E85B67C0 0.0864746515539130
@ 3FC9DFDD86441DD4 0.2021443276973814
@ 3FCB184D8090D91C 0.2116791608584173
@ 3FCE4F1777C80134 0.2367886862630343
@ 3FC3F9853B60E428 0.1560522594388953
@ 3FE3A508B36072AF 0.6138957503749988
@ total sum of double4 4.9659718026022301E+02
===============================================================================
  MT PARAMETERS
 STREAMID= 1
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
    SHFT0= 11 SHFT1= 18 SHFTB=  7 SHFTC= 15  MASKB= 0x9D2C5680 MASKC= 0xEFC60000
  POINTER= 624
===============================================================================
S 3FA23623 1067595299
S 38FA935F  955945823
S 1C72DC38  477289528
S F4CF2F5F 4107218783
S FC110F5C 4228976476
S C75677AA 3344332714
S C802152F 3355579695
S  D9155DA  227628506
S 304AACD1  810200273
S 9A73F337 2591290167
S 989A7A43 2560260675
S C1483A50 3242736208
S 268C922D  646746669
S 582FA6BA 1479517882
S FD0CC411 4245472273
S 44267B5E 1143372638
S E64AEEDE 3863670494
S BFFCE512 3221021970
S 69B7263D 1773610557
S 43DF2416 1138697238
S 54C06FE4 1421897700
S 4BB1636F 1269916527
S AA772159 2859934041
S 692B9302 1764463362
S E6F6290F 3874892047
S EC59FAF1 3965319921
S  453050B   72549643
S 8E18C8C2 2383988930
S 9AFC3045 2600218693
S C0F8369C 3237492380
S A6784B64 2792901476
S 2B3BACA5  725331109
S 241C69B2  605841842
S 102B153E  271258942
S 2AA0204A  715137098
S C4937AB0 3297999536
S 4EDADA28 1322965544
S FC1A4165 4229579109
S 5327669E 1395091102
S DEAA3938 3735697720
S 7D45D251 2101727825
S DE57AC80 3730287744
S AFDC0E1A 2950434330
S 630EEA2F 1661921839
S AC9709BE 2895579582
S 8D4B2277 2370511479
S 3BD93ACA 1004092106
S 85EFF969 2247096681
S 7DD7008B 2111242379
S C0F5F7EF 3237345263
===============================================================================
  MT PARAMETERS
 STREAMID= 1
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
    SHFT0= 11 SHFT1= 18 SHFTB=  7 SHFTC= 15  MASKB= 0x9D2C5680 MASKC= 0xEFC60000
  POINTER= 50
===============================================================================
S F354DBB7 4082424759
S  D19A749  219785033
S 9245AD51 2454039889
S DD1BBE7B 3709582971
S 31CE56CA  835606218
S 8FC36F3B 2411949883
S A307EAA6 2735205030
S 2D16123C  756421180
S 81A710E8 2175209704
S 6FB0ECE0 1873865952
S A4A8ED5D 2762534237
S F81025EE 4161807854
S C7BDB7CC 3351099340
S  ACBD297  181129879
S C2E69738 3269891896
S 2E414667  776029799
S 8436773B 2218161979
S B2EB0184 3001745796
S 6F458090 1866825872
S 7F2C9350 2133627728
S  213F68E   34862734
S 470B7A6D 1191934573
S B8E983BA 3102311354
S ADD68783 2916517763
S 3C580A4A 1012402762
S 8239E155 2184831317
S FDC2C299 4257399449
S ACD2D0B2 2899497138
S E39381D6 3818095062
S B4A5AD7E 3030756734
S 4C6C3BDD 1282161629
S 1908BF3A  420003642
S 8AAA5FE5 2326421477
S A3674B65 2741455717
S 4C2D0C3F 1278020671
S DF2BA5A5 3744179621
S 1032FCF8  271777016
S 9C8A9DA2 2626330018
S 989F1B17 2560563991
S B62684E4 3055977700
S FC56810E 4233527566
S 4937DC5D 1228397661
S D6502FBA 3595579322
S 403FAD7E 1077915006
S 8ECF04FA 2395931898
S 6E622AF6 1851927286
S B3A12932 3013683506
S 7735265B 1999971931
S B3397C02 3006888962
S 3E92651E 1049781534
===============================================================================
  MT PARAMETERS
 STREAMID= 1
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
